Id,SalePrice
2734,141760.56085177418
2735,134692.24323066912
2736,128913.61656240816
2737,103100.8738677736
2738,126425.77567793714
2739,150917.74446948373
2740,132237.87549900298
2741,131739.42499604746
2742,180047.04006832038
2743,155187.2048938781
2744,160571.35870131972
2745,143001.7555990046
2746,118663.29845175234
2747,157258.3064473643
2748,99125.11486784567
2749,130963.99148726318
2750,119529.26018966941
2751,131956.1260249869
2752,252562.46735486877
2753,150244.43282441166
2754,253253.01589701226
2755,144754.44190798985
2756,95488.1770888043
2757,107456.61161755418
2758,89590.28763254713
2759,159116.41339110082
2760,157329.39955348943
2761,134642.5937945788
2762,126315.70216156813
2763,187065.39263055244
2764,181948.1282224593
2765,258573.6203791592
2766,135877.71800672996
2767,68498.10667736028
2768,111167.4897205335
2769,126641.17632698736
2770,142557.595918607
2771,88365.84236174622
2772,111067.21687306787
2773,198313.91258480374
2774,146921.9853638772
2775,136170.07727855278
2776,151573.6474089613
2777,172782.7732645022
2778,115265.99642384745
2779,134747.73859647402
2780,98554.05214575096
2781,80271.26516123094
2782,94513.53102719464
2783,110963.73692808101
2784,142982.58142861445
2785,149862.67551656003
2786,61511.85599837829
2787,124968.00269464002
2788,60574.01216151382
2789,184695.07187777944
2790,84844.96738684986
2791,113410.74638408358
2792,54411.61661340276
2793,164153.15281830644
2794,116430.8357157865
2795,127409.89566490953
2796,91300.84688927578
2797,209966.0719710202
2798,131615.93900646485
2799,81979.31097309245
2800,63540.96748563208
2801,102552.49389501354
2802,144048.8807942552
2803,144772.629802558
2804,136301.71335513843
2805,94100.13632529897
2806,81995.97560233537
2807,166142.60573403258
2808,165554.80427915775
2809,115858.9724382906
2810,112825.71626099391
2811,171058.6959014376
2812,167899.88706479434
2813,164000.31409782387
2814,152072.12514467718
2815,81557.05985640587
2816,228214.96039391277
2817,157518.93406456933
2818,134358.11417954162
2819,228457.44409178858
2820,133799.27345417865
2821,96972.42819010006
2822,192338.59287456787
2823,281426.20392935677
2824,154105.44132383537
2825,150893.1717841721
2826,128456.08304244769
2827,144165.20030590307
2828,247400.73026334416
2829,217166.96251189127
2830,223640.95542285798
2831,195658.95877273532
2832,238682.86776525626
2833,283534.93726085476
2834,224409.61110381497
2835,225097.33751932686
2836,217694.707262443
2837,166310.50888613745
2838,122802.38912097776
2839,189352.5590471302
2840,184003.15628181782
2841,203989.34334235438
2842,239580.54818746515
2843,145632.11214767682
2844,176540.45483464212
2845,88880.16548918122
2846,215030.3776958255
2847,198316.42127614678
2848,211502.1477522296
2849,201683.42751861567
2850,289504.53117097844
2851,224047.711637905
2852,228455.98344767388
2853,242042.51221451577
2854,172722.578242283
2855,203568.66193537795
2856,206479.3227394159
2857,202365.3388289584
2858,207770.13934362764
2859,131303.12235202748
2860,162833.59527362496
2861,123842.97304330519
2862,229271.75971623132
2863,131837.61204519344
2864,246994.82651006183
2865,144178.23719052837
2866,158984.7324107894
2867,80503.66041991195
2868,135577.2424608153
2869,112955.44781136775
2870,138310.51216154604
2871,84158.42729451878
2872,45357.6861387621
2873,83815.66124683734
2874,144542.9331350449
2875,144685.70217924484
2876,172316.75976958591
2877,125865.5390737447
2878,153216.58747571596
2879,161034.70090662243
2880,105752.66755654769
2881,129325.70068327406
2882,160801.1828626408
2883,201714.99888050513
2884,186460.02328094054
2885,168686.62175273336
2886,220798.50486378654
2887,95080.39193105604
2888,152987.4394707108
2889,34980.484498970705
2890,52595.545507601695
2891,150361.16928737654
2892,25174.127875370177
2893,61731.4704519324
2894,70126.69064645465
2895,303884.6769402443
2896,275071.651231164
2897,192551.90467834525
2898,146503.16322588475
2899,215534.66918767183
2900,151319.2677725356
2901,236701.79782282247
2902,225382.65529941415
2903,308503.2960627207
2904,336206.7613952813
2905,71844.48590463487
2906,198279.41762481775
2907,119248.59642748174
2908,108479.31591100612
2909,144126.45897281053
2910,77068.30883414156
2911,73681.30990101793
2912,161857.22037203837
2913,74181.18741022612
2914,72153.5458732002
2915,73143.94206211063
2916,76045.20359531442
2917,152232.12480228397
2918,110834.45443821933
2919,239831.72615535028
